student_id,student_first_name,student_middle_name,student_last_name,student_mother_name,student_class,student_section,student_Mob_No,student_email_id,student_section_duplicate,student_aadhar_card_no,student_college_name,student_department_name,student_status,student_grade,student_address,student_address_postal_code,student_city_name,student_state_name,student_country_name
5816,Sandra,Kerri,Adams,Alexandra,Class 2,F,3759493254,sandra.adams9145@example.com,F,081489497356,City College,Physics,Active,D,388 Tammy Ford Suite 043,80810,South Mistyburgh,Vermont,Tunisia
5817,Clifford,James,Garcia,Terry,Class 1,F,4743719139,clifford.garcia5346@example.com,F,564895656884,Modern Academy,Physics,Inactive,C,065 Porter Street,94842,East Kayla,Ohio,Western Sahara
5818,Heather,Calvin,Kirby,Deborah,Class 3,G,9418789577,heather.kirby3156@example.com,G,640982422081,Tech University,Physics,Inactive,E,69106 Angela Common,22253,East Jodi,Oregon,Guam
5819,Dale,Craig,Brown,Lori,Class 7,D,1732944306,dale.brown4321@example.com,D,088509783195,Modern Academy,Civil,Active,E,51076 Amy Lock Apt. 936,48026,Andrewchester,California,Nauru
5820,Nicholas,John,Gray,Anita,Class 2,A,6444213793,nicholas.gray2137@example.com,A,112079564780,National College,Mechanical,Active,A,23362 Brandon Alley Suite 334,28065,Dawntown,Arizona,Albania
5821,Robin,Scott,Phillips,Dawn,Class 4,A,3223296491,robin.phillips4689@example.com,A,633156353480,City College,Electrical,Active,D,55534 Joel Walk,06790,Lisaland,Georgia,Bhutan
5822,Joseph,Sandra,Miller,Jennifer,Class 5,H,9095429426,joseph.miller3439@example.com,H,360718457271,Modern Academy,Biotech,Active,E,4134 Laura Terrace,13525,Jennifermouth,Maine,French Southern Territories
5823,Sara,Michelle,Myers,Kristen,Class 12,C,4620269855,sara.myers961@example.com,C,031169906454,National College,Computer Science,Inactive,A,7017 Hardy Throughway Apt. 585,96939,Antonioport,Missouri,Reunion
5824,Kevin,Connor,Perez,Caitlin,Class 5,F,7100802244,kevin.perez6213@example.com,F,798195143370,Modern Academy,Civil,Active,A,451 Katherine Terrace,52459,Lake Daisy,Connecticut,Botswana
5825,Jodi,Joan,Perkins,Jennifer,Class 9,G,8826108077,jodi.perkins8091@example.com,G,593375546606,Global Institute,Mechanical,Inactive,D,1659 Gomez Shoals Suite 053,61270,Megantown,North Dakota,Germany
5826,Alexis,Devin,Moore,Michelle,Class 12,B,7317160784,alexis.moore8096@example.com,B,694100602083,Modern Academy,Mathematics,Inactive,C,4014 Paula Union,65454,Danielchester,Illinois,Switzerland
5827,Jared,Patricia,Scott,Mary,Class 1,C,6978200571,jared.scott3698@example.com,C,242775971266,Modern Academy,Biotech,Graduated,C,52200 Crystal Fall,52836,Josestad,Hawaii,Myanmar
5828,Gwendolyn,Tammy,Williams,Krystal,Class 1,H,0580274388,gwendolyn.williams182@example.com,H,609124796230,Modern Academy,Mechanical,Graduated,B,24158 Powell Trail,59192,Lake Matthewshire,Oregon,Saint Vincent and the Grenadines
5829,Jason,Courtney,Jackson,Savannah,Class 12,D,1672482684,jason.jackson7990@example.com,D,984892850806,City College,Mathematics,Inactive,B,11112 Timothy Port,65479,Davisbury,North Carolina,Yemen
5830,Shirley,David,Brown,Deanna,Class 7,E,8404431564,shirley.brown4252@example.com,E,233205353157,Global Institute,Biotech,Active,D,83840 Hull Way Apt. 904,75175,Port Jessicafurt,California,Gibraltar
5831,Ann,Calvin,Hughes,Lindsay,Class 7,D,7283341541,ann.hughes990@example.com,D,277254366464,Tech University,Biotech,Graduated,C,190 Wright Prairie,27075,Lowefort,Wisconsin,Rwanda
5832,Megan,Juan,Rivera,Robin,Class 2,D,9963702198,megan.rivera1067@example.com,D,251554465498,City College,Civil,Inactive,A,4560 Calvin Ridges,87765,Myersland,Colorado,Christmas Island
5833,Marissa,Matthew,Smith,Mary,Class 1,E,4103687256,marissa.smith2130@example.com,E,450711193381,City College,Physics,Inactive,D,186 Melissa Lodge Suite 092,88175,Martinchester,New Hampshire,Macedonia
5834,Caroline,Kevin,Mann,Terri,Class 10,G,2085343315,caroline.mann8145@example.com,G,545077730904,Modern Academy,Computer Science,Graduated,E,040 Mills Roads Apt. 078,87543,South Alexanderland,Delaware,Switzerland
5835,Michael,Rebecca,Golden,Jennifer,Class 11,F,7786496516,michael.golden7052@example.com,F,495955836314,Modern Academy,Biotech,Inactive,C,912 Brian Hills,01482,Chapmanside,Wyoming,Botswana
5836,Sharon,Mary,Conway,Alice,Class 3,E,8446575859,sharon.conway7506@example.com,E,517817927132,Modern Academy,Mathematics,Inactive,E,026 Bryant Mills,80171,Woodshire,Nevada,Papua New Guinea
5837,Matthew,Diane,Chandler,Leslie,Class 2,D,4650040800,matthew.chandler6904@example.com,D,927561912264,National College,Civil,Inactive,A,268 Lori Islands Suite 550,84352,Wadeshire,Maine,Uzbekistan
5838,Michael,Tracy,Sanchez,Tammy,Class 7,D,0167997495,michael.sanchez7261@example.com,D,694018952548,Global Institute,Physics,Inactive,E,35548 Deborah Throughway,40772,Hotown,New Hampshire,Slovenia
5839,Amber,Joyce,Davidson,Rachel,Class 4,B,5261876317,amber.davidson120@example.com,B,082749035180,Global Institute,Biotech,Active,B,66177 Fisher Station,17724,Briannatown,Missouri,Ukraine
5840,Samantha,Ralph,Kramer,Deborah,Class 1,C,1951788975,samantha.kramer9365@example.com,C,861594572395,Global Institute,Mathematics,Graduated,B,454 Ryan Pine,51835,Mistyfurt,Louisiana,Niue
5841,Meagan,Robert,Wright,Sarah,Class 2,E,3386589920,meagan.wright4960@example.com,E,675298618362,National College,Biotech,Graduated,D,9362 Erin Forges Apt. 340,94209,Robertsland,North Carolina,Yemen
5842,Mark,Travis,Ferrell,Charlene,Class 3,D,4177146114,mark.ferrell839@example.com,D,353308093880,National College,Electrical,Graduated,E,67170 Zachary Views,07115,Jorgeville,Oregon,French Southern Territories
5843,Rick,Alfred,Jones,Kimberly,Class 1,C,2019630325,rick.jones9049@example.com,C,170159589740,National College,Mathematics,Graduated,B,13799 Smith Radial Apt. 343,62620,East Christopher,North Carolina,Libyan Arab Jamahiriya
5844,Emily,Samuel,Miranda,Patricia,Class 10,F,0226198384,emily.miranda3739@example.com,F,608499547562,Modern Academy,Electrical,Active,B,91076 Joseph Fort,41760,Justinport,Nevada,Estonia
5845,Daniel,Amanda,Blackburn,Cynthia,Class 7,D,0208583820,daniel.blackburn6703@example.com,D,858498471090,Modern Academy,Physics,Graduated,D,303 Smith Street Suite 521,79504,South Allenfort,Colorado,Cameroon
5846,Jessica,Chad,Harris,Bethany,Class 7,A,4989917235,jessica.harris7882@example.com,A,312506719423,National College,Civil,Graduated,B,42970 Kevin Plaza Apt. 351,05343,North Melissa,Oklahoma,British Virgin Islands
5847,Beverly,Willie,Lee,Taylor,Class 5,E,6436337398,beverly.lee657@example.com,E,681839246347,National College,Computer Science,Graduated,D,926 Moss Stravenue Suite 572,56961,West Tiffany,Louisiana,Congo
5848,Dylan,Philip,Horton,Makayla,Class 4,B,2153171486,dylan.horton1369@example.com,B,511005119168,City College,Mechanical,Active,B,270 Ayers Circles,96940,Robertbury,Massachusetts,Sao Tome and Principe
5849,Katie,Alyssa,Jones,Angela,Class 2,C,4852394968,katie.jones7458@example.com,C,974887534349,Tech University,Computer Science,Inactive,B,179 Patterson Ranch Suite 397,00501,Courtneybury,Maine,Nigeria
5850,Sandra,Austin,Duncan,Emily,Class 7,E,6502674175,sandra.duncan3560@example.com,E,501088699543,City College,Physics,Graduated,D,4854 Tyler Spring Apt. 774,84311,Lake Laurashire,Florida,Austria
5851,Anthony,Jessica,Pena,Rebecca,Class 5,C,2496343364,anthony.pena3266@example.com,C,763639828213,Modern Academy,Mechanical,Graduated,A,945 Cody Circle,13268,West Kennethville,New Jersey,Turks and Caicos Islands
5852,Brandon,Peter,Barry,Kaitlyn,Class 8,B,7715342502,brandon.barry1838@example.com,B,881603721357,National College,Physics,Graduated,E,610 Amber Gateway Suite 198,43232,South Tiffany,Utah,Aruba
5853,Luke,Amber,Baker,Jasmine,Class 8,G,9744751865,luke.baker7879@example.com,G,660442558689,Global Institute,Mathematics,Inactive,B,65220 Alexander Lights,65590,East Pamela,Delaware,Sweden
5854,Hailey,Michelle,Collins,Deborah,Class 7,E,9133874580,hailey.collins1400@example.com,E,276905209356,Global Institute,Electrical,Active,D,3162 Adams Motorway Suite 844,65634,Port Claire,Connecticut,Qatar
5855,Michael,John,Simpson,Valerie,Class 7,B,2085369178,michael.simpson8361@example.com,B,601341637421,Tech University,Mechanical,Active,E,2475 Anderson Views Apt. 425,35059,Lake Lori,Ohio,Maldives
5856,Autumn,Joanna,Schmidt,Tammy,Class 10,H,4931004053,autumn.schmidt433@example.com,H,990456674427,Global Institute,Biotech,Active,B,7616 Caroline Manors,09251,Chaveztown,Mississippi,Italy
5857,Rachel,Steven,Turner,Debra,Class 11,F,9056746560,rachel.turner5311@example.com,F,330676534407,Tech University,Biotech,Inactive,B,3660 Francis Field Suite 775,86680,Port Juan,South Dakota,Latvia
5858,Ashley,Emily,Smith,Kathy,Class 4,H,3734164358,ashley.smith4079@example.com,H,890340003656,Modern Academy,Civil,Graduated,E,78567 Christina Bridge Suite 902,25889,Lake Cynthiafort,Minnesota,Tuvalu
5859,Charles,Gene,Murphy,Rebecca,Class 6,H,9571166784,charles.murphy5712@example.com,H,983088508084,Tech University,Mechanical,Inactive,E,9886 James Overpass,18557,Jeffreyburgh,West Virginia,Faroe Islands
5860,Kevin,Anthony,Torres,Jessica,Class 6,B,7313504018,kevin.torres5816@example.com,B,262882245579,City College,Physics,Active,A,046 Meyer Fort Apt. 449,09680,Kristinberg,Hawaii,Heard Island and McDonald Islands
5861,Andrew,Christy,Walsh,Rebecca,Class 3,H,4682299879,andrew.walsh4532@example.com,H,905672399634,Tech University,Biotech,Active,E,018 Linda Squares,83571,New Donaldhaven,Utah,Eritrea
5862,Katelyn,Justin,Ware,Andrea,Class 3,C,4737962844,katelyn.ware7947@example.com,C,075539236467,City College,Mechanical,Inactive,E,292 Roman Shores Suite 621,77311,Melissaborough,Wisconsin,United Arab Emirates
5863,Holly,Dennis,Fletcher,Cheryl,Class 2,D,0377655535,holly.fletcher9405@example.com,D,006678473702,National College,Electrical,Inactive,D,827 Baker Cliffs,30990,Williamsshire,Montana,French Polynesia
5864,Colleen,April,Mack,Michelle,Class 11,E,0853213759,colleen.mack6809@example.com,E,676482186823,National College,Mathematics,Graduated,D,42231 Cheryl Meadow Suite 310,93096,West Heather,Missouri,Christmas Island
5865,Joshua,Shannon,Miller,Vanessa,Class 5,H,0929498166,joshua.miller9856@example.com,H,131431478532,City College,Biotech,Graduated,A,652 Logan Key Apt. 553,58493,Port Brianmouth,New Mexico,French Guiana
5866,Kirk,Harold,Sims,Amanda,Class 10,G,9922033584,kirk.sims2095@example.com,G,361796985279,Tech University,Biotech,Graduated,B,754 Kevin Knolls Apt. 602,60002,New Christopher,Texas,Libyan Arab Jamahiriya
5867,Mary,Valerie,Shah,Tiffany,Class 9,C,1965188553,mary.shah5723@example.com,C,595981023644,City College,Electrical,Active,D,25925 Frederick Cliff,72679,Allisonborough,Idaho,Guatemala
5868,Courtney,Angela,Le,Amanda,Class 10,D,5882205695,courtney.le1172@example.com,D,358753127624,National College,Biotech,Active,B,45173 Dunn Forge,69591,Lake Ashley,Alabama,Montserrat
5869,Richard,Todd,Lynch,Olivia,Class 7,C,8908008300,richard.lynch1653@example.com,C,269562917546,City College,Computer Science,Graduated,C,036 Mcgee Ramp Suite 361,38774,South Allisonside,Montana,Germany
5870,Kimberly,Jeffery,Cruz,Melissa,Class 7,C,4437975631,kimberly.cruz5307@example.com,C,072560658012,City College,Computer Science,Active,A,57577 Daniel Creek Apt. 824,61228,Gomezborough,Connecticut,Korea
5871,Susan,William,Bradley,Darlene,Class 2,D,9559482306,susan.bradley3919@example.com,D,895170703014,National College,Civil,Active,C,2371 Patterson Grove Suite 996,25319,South Alyssastad,Wisconsin,Grenada
5872,Lauren,Breanna,Collins,Lauren,Class 8,C,3596854726,lauren.collins9899@example.com,C,370018983222,Modern Academy,Electrical,Graduated,B,71369 Justin Station Suite 026,11644,Lake Emilystad,South Dakota,South Africa
5873,Natalie,Jessica,Simmons,Sara,Class 9,B,3089353571,natalie.simmons2535@example.com,B,066844232550,Tech University,Mechanical,Graduated,B,136 Eric Island,45553,Robertbury,Kansas,Estonia
5874,Ronald,Joseph,Curtis,Dana,Class 8,A,8422574724,ronald.curtis5785@example.com,A,044548125149,Global Institute,Physics,Inactive,E,31543 Robert Court Suite 772,25592,Ericksonfurt,Oregon,Saint Lucia
5875,Morgan,Jennifer,Vasquez,Kendra,Class 7,C,6805016689,morgan.vasquez7159@example.com,C,407101628564,City College,Computer Science,Active,C,55671 Anthony Causeway Apt. 849,83021,Abbottville,Texas,Montserrat
5876,Melanie,Paula,Schmidt,Dawn,Class 7,B,9505784233,melanie.schmidt2633@example.com,B,229785934974,Global Institute,Mathematics,Active,A,779 King Mission,63607,Port Katherinemouth,Utah,Falkland Islands (Malvinas)
5877,Christina,Michael,Price,Abigail,Class 2,B,7743792484,christina.price1979@example.com,B,338083981910,National College,Biotech,Inactive,D,8307 Taylor Land,10603,Walkerport,South Carolina,Bahrain
5878,Tracy,Sean,Fowler,Donna,Class 3,D,6338184706,tracy.fowler8327@example.com,D,844164278957,Modern Academy,Computer Science,Inactive,C,90155 Mark Port Apt. 401,51610,South Nicholasstad,Wisconsin,Belgium
5879,Beth,Jenna,Jordan,Debra,Class 7,B,0573563731,beth.jordan603@example.com,B,765626625187,Tech University,Civil,Inactive,C,66016 Aaron Village,27882,Greenbury,North Dakota,Ghana
5880,Theresa,David,Ray,Olivia,Class 3,A,2849727532,theresa.ray7413@example.com,A,265814150756,Modern Academy,Mathematics,Active,D,4844 Martinez Roads,62763,East Codyborough,Kentucky,Costa Rica
5881,Maria,Caroline,Bridges,Belinda,Class 6,E,6419452110,maria.bridges4191@example.com,E,702590664634,Modern Academy,Mathematics,Inactive,B,242 Mccarthy Loop Suite 796,40917,Lake Robin,Illinois,South Georgia and the South Sandwich Islands
5882,Sarah,Matthew,Anderson,Catherine,Class 12,F,0436206728,sarah.anderson2161@example.com,F,269624492471,Tech University,Civil,Inactive,E,527 Fred Ports,83280,Nicoleton,New Mexico,Korea
5883,Amy,Natalie,Hayes,Maria,Class 9,C,7543878052,amy.hayes1792@example.com,C,564373640376,National College,Biotech,Active,C,25048 Cook Freeway Apt. 576,29968,Donnaberg,Montana,Eritrea
5884,Robert,Jonathan,Cummings,Kathryn,Class 11,A,8282323130,robert.cummings6716@example.com,A,198654114085,City College,Civil,Active,B,97915 Shaw Field Suite 660,67036,Port Kennethfort,Delaware,Falkland Islands (Malvinas)
5885,Kimberly,Joseph,Higgins,Emily,Class 1,G,0965767227,kimberly.higgins7593@example.com,G,655879286486,Global Institute,Civil,Graduated,E,38526 Charles Viaduct Apt. 247,43532,Staceyhaven,Virginia,Montenegro
5886,Rose,Kim,Burton,Brianna,Class 5,E,8762903762,rose.burton7681@example.com,E,577688111653,City College,Civil,Active,D,33756 Steven Trafficway Apt. 576,06378,New Aaron,Texas,Tunisia
5887,Charles,Sarah,Randall,Carrie,Class 7,G,1704502421,charles.randall4437@example.com,G,733851903865,Modern Academy,Electrical,Graduated,B,26512 Barbara Points Apt. 842,65759,North Jasmine,New York,Saint Barthelemy
5888,Michael,Katherine,Rosales,Catherine,Class 11,E,5299408982,michael.rosales890@example.com,E,398611352923,City College,Physics,Active,C,062 Clarke Lodge Suite 337,63542,Evansland,Rhode Island,Denmark
5889,Mallory,Ronald,Hughes,Bridget,Class 2,A,7320330480,mallory.hughes3557@example.com,A,836314128020,Modern Academy,Civil,Active,E,677 Perez Lane,18317,West Judith,Indiana,Bahamas
5890,Brooke,Raymond,Clark,Julie,Class 9,A,6799252412,brooke.clark8868@example.com,A,751539501116,National College,Biotech,Graduated,C,335 Stephanie Ferry Apt. 473,22873,Garciaton,Iowa,Singapore
5891,Monica,Jeffrey,Mcgee,Melissa,Class 3,A,1186414203,monica.mcgee1042@example.com,A,367916629147,National College,Physics,Active,E,361 Nelson Gardens,75231,Lake Xavierfurt,Minnesota,Uganda
5892,Walter,Brian,Shelton,Lisa,Class 10,B,2263828558,walter.shelton359@example.com,B,675910202364,Tech University,Mathematics,Active,A,6824 Bobby Rapid,37562,Lake Brian,Iowa,El Salvador
5893,Mary,Donna,King,Stacy,Class 3,C,1152480575,mary.king9562@example.com,C,300622375541,National College,Electrical,Graduated,A,593 Ramirez Extensions Apt. 037,86963,New Richard,Idaho,Jersey
5894,Yolanda,Pamela,Hall,Sylvia,Class 11,E,9793910317,yolanda.hall1391@example.com,E,106639472501,Tech University,Electrical,Graduated,D,0945 John Tunnel Apt. 532,22833,Nicholshaven,New Jersey,Chad
5895,Leslie,Nicole,Smith,Katrina,Class 6,A,9897442869,leslie.smith2533@example.com,A,161106919314,Modern Academy,Mathematics,Inactive,E,008 Rodriguez Shoals Apt. 340,21814,Anthonymouth,New Jersey,Kuwait
5896,Mark,Michelle,Jones,Debra,Class 4,B,1442567672,mark.jones2117@example.com,B,551433067014,Global Institute,Mechanical,Inactive,B,533 Michael Locks Apt. 919,94373,Thomaschester,North Dakota,Slovakia (Slovak Republic)
5897,John,Melissa,Castro,Carla,Class 6,D,4847082438,john.castro5191@example.com,D,382635907744,Global Institute,Electrical,Active,E,874 Williamson Fork Apt. 539,76427,North James,Hawaii,Nicaragua
5898,Oscar,Jonathan,Briggs,Tiffany,Class 6,D,6066782048,oscar.briggs9970@example.com,D,278962953301,Modern Academy,Civil,Active,D,910 Michael Prairie,84603,Jesseborough,Maryland,Mayotte
5899,Austin,Angela,Johnson,Anne,Class 2,D,2582852773,austin.johnson9538@example.com,D,977311542068,Global Institute,Civil,Graduated,A,73802 Davis Shore Suite 901,23112,Lake Kayla,Nevada,Kazakhstan
5900,Scott,Jamie,Brown,Kimberly,Class 12,E,3754144798,scott.brown2488@example.com,E,144081169614,National College,Mechanical,Active,E,52113 Rhonda Court Apt. 083,64867,Wagnerside,Nebraska,Netherlands Antilles
5901,Brandy,Brian,Alvarez,Erin,Class 10,C,6117411006,brandy.alvarez7641@example.com,C,098775621240,City College,Mathematics,Active,B,596 Matthew Lights Suite 718,54745,Angelaburgh,Tennessee,Liechtenstein
5902,Douglas,Antonio,Murillo,Jennifer,Class 11,F,9182106181,douglas.murillo8331@example.com,F,829217490751,City College,Physics,Graduated,A,853 Sara Rest Apt. 415,54979,Lake Jenny,Illinois,Gabon
5903,Chad,Melissa,Brown,Lisa,Class 10,C,5596988711,chad.brown6395@example.com,C,043801433595,Tech University,Mathematics,Graduated,A,21140 Pham Walk,62637,New Maryville,Massachusetts,Moldova
5904,Erica,Brandon,Lester,Melissa,Class 3,G,9910333676,erica.lester9133@example.com,G,651021006661,Modern Academy,Computer Science,Inactive,A,22354 James Bridge Apt. 922,04408,East Katelynstad,Georgia,Jersey
5905,Michael,Jennifer,Chambers,Angela,Class 7,A,2169870279,michael.chambers2238@example.com,A,799849708482,Tech University,Computer Science,Graduated,A,89549 Lori Spur,47083,Port Jerryton,North Dakota,Gabon
5906,Kristine,Daniel,Buckley,Katherine,Class 1,D,8565907372,kristine.buckley6570@example.com,D,089324291767,City College,Biotech,Inactive,A,984 Newton Club Suite 386,94976,Davisshire,Montana,Costa Rica
5907,Theresa,Debra,Knapp,Jennifer,Class 12,G,8916132761,theresa.knapp7210@example.com,G,258895782276,Tech University,Physics,Active,E,1879 Grant Radial,64863,Lake Pamela,Alaska,Chad
5908,Lisa,Andrew,Gonzalez,Julie,Class 4,B,6672106179,lisa.gonzalez6965@example.com,B,001099945977,Tech University,Mathematics,Inactive,A,12877 Castillo Passage Suite 600,07553,West Brian,North Dakota,Sao Tome and Principe
5909,Jose,Bob,Chavez,Jessica,Class 3,D,8352901156,jose.chavez7031@example.com,D,855880068806,National College,Computer Science,Inactive,A,40480 Barbara Lights Suite 977,06243,East Claire,Ohio,Albania
5910,Michael,Kevin,Waters,Heidi,Class 7,H,9275551613,michael.waters9210@example.com,H,442971662579,Tech University,Physics,Inactive,A,528 Reed Lock Apt. 763,04747,Conleybury,Kentucky,Wallis and Futuna
5911,Jennifer,David,Lambert,Katrina,Class 1,C,0758332575,jennifer.lambert7119@example.com,C,405652907778,Tech University,Mathematics,Inactive,E,69823 Ware Field,85610,North Edward,Connecticut,Brazil
5912,Daniel,Mary,Berry,Angela,Class 5,D,0692620408,daniel.berry9012@example.com,D,963483142306,Modern Academy,Electrical,Inactive,E,252 Jones Spurs Apt. 978,47712,Brandontown,Kansas,Burundi
5913,Shane,Veronica,Cruz,Pam,Class 1,C,4710344780,shane.cruz2168@example.com,C,476200884505,City College,Computer Science,Inactive,A,8808 Carol Expressway Apt. 281,26101,New Samantha,Nevada,Saint Kitts and Nevis
5914,Collin,Bradley,Parker,Cheryl,Class 2,C,1948758472,collin.parker6413@example.com,C,142482301662,Tech University,Mathematics,Active,E,219 Jacob Well Apt. 968,49905,North James,Texas,Guadeloupe
5915,Dakota,Malik,Douglas,Rachel,Class 8,G,4606382892,dakota.douglas6832@example.com,G,505271263181,Modern Academy,Physics,Graduated,A,3815 Horton Roads,37863,Howardburgh,Iowa,Finland
5916,Scott,Nicholas,Brewer,Jennifer,Class 9,G,2647170269,scott.brewer5555@example.com,G,748344216169,National College,Physics,Inactive,E,710 Ortiz Run Apt. 385,94821,Lake Jennifer,Alaska,Djibouti
5917,Joshua,Theresa,Vaughn,Mary,Class 7,A,6105602238,joshua.vaughn4255@example.com,A,879513668187,City College,Civil,Inactive,D,5415 Wright Mountain,92979,Martinport,Utah,Georgia
5918,Joe,Julie,Ortega,Shannon,Class 4,B,3258832258,joe.ortega7338@example.com,B,116431357948,Modern Academy,Electrical,Graduated,E,712 Johnson Coves Suite 809,17615,South Kaitlyn,North Dakota,Germany
5919,Holly,Arthur,Collins,Jessica,Class 7,G,8985695991,holly.collins8229@example.com,G,930296163361,National College,Mechanical,Active,A,70070 Austin Motorway Apt. 729,52393,Rochatown,Massachusetts,Tokelau
5920,Jennifer,Jacob,Velasquez,Sharon,Class 10,B,8761844514,jennifer.velasquez9392@example.com,B,188882023612,Modern Academy,Mechanical,Graduated,A,01400 Sutton Throughway Suite 975,55567,Heatherhaven,South Dakota,Paraguay
5921,Mark,Christopher,Hunt,Gina,Class 12,G,1112234661,mark.hunt1648@example.com,G,885752184904,National College,Computer Science,Active,E,635 Edwin Point,14286,West Sandra,South Dakota,Morocco
5922,Jessica,Kenneth,Ellison,Brianna,Class 12,F,7024964999,jessica.ellison7719@example.com,F,872720059336,National College,Civil,Graduated,B,794 Tyler Oval Apt. 271,93830,South Robin,Texas,Hong Kong
5923,Jessica,Mary,Wilson,Mary,Class 9,A,6686392104,jessica.wilson8699@example.com,A,353535094453,Global Institute,Physics,Graduated,B,015 Gardner Ports,89719,West Williamside,Massachusetts,Denmark
5924,Jacob,Kelly,Dean,Erica,Class 2,E,5318502016,jacob.dean9366@example.com,E,072566458927,Tech University,Mathematics,Inactive,A,5270 Stephanie Camp,95914,Richardtown,North Carolina,Samoa
5925,Derek,Chelsea,Dyer,Elizabeth,Class 8,G,0581039817,derek.dyer4250@example.com,G,981375845787,Tech University,Computer Science,Inactive,A,6086 Tran Greens,38047,Petersville,Wyoming,Philippines
5926,John,Danielle,Lewis,Christine,Class 4,F,9835303353,john.lewis9022@example.com,F,145474726900,Global Institute,Biotech,Inactive,A,00383 Danielle Harbor,25933,Stephenview,New York,China
5927,Crystal,Jose,Neal,April,Class 7,H,2161076688,crystal.neal1178@example.com,H,813111402771,Modern Academy,Mathematics,Graduated,B,875 Sawyer Avenue Apt. 120,58783,East Douglasview,Idaho,Samoa
5928,Danielle,David,Calderon,Kristina,Class 2,D,8873132032,danielle.calderon5810@example.com,D,447813906101,Global Institute,Computer Science,Graduated,C,788 Shane Vista,27689,Samanthachester,Alabama,Nauru
5929,Jordan,Christina,Pham,Hannah,Class 8,E,8069606044,jordan.pham1450@example.com,E,472620261800,National College,Mathematics,Active,D,1704 Diaz Causeway,56632,South Sarah,Indiana,Guinea
5930,Caleb,Ian,Stephens,Beth,Class 11,B,0483239589,caleb.stephens2400@example.com,B,953382996895,Global Institute,Mathematics,Inactive,E,263 Lisa Bridge,90104,Benjaminmouth,Arizona,Indonesia
5931,Michael,Seth,Rodriguez,Carol,Class 9,G,3260529241,michael.rodriguez5663@example.com,G,010976386854,Modern Academy,Mathematics,Graduated,B,64633 Priscilla Key,58024,Danielstad,Mississippi,Wallis and Futuna
5932,Heidi,Kristine,Wright,Patricia,Class 8,G,1885361408,heidi.wright1901@example.com,G,501860504981,Global Institute,Biotech,Graduated,D,1584 Joseph Circles Apt. 668,96104,Kyleburgh,Maryland,Seychelles
5933,Valerie,Sarah,Harvey,Taylor,Class 12,C,2778797830,valerie.harvey7296@example.com,C,649599300910,Modern Academy,Mechanical,Active,A,771 Smith Meadow Apt. 289,67622,Port Raymond,Connecticut,Malta
5934,Shelby,Phillip,Hill,Terry,Class 5,C,9044097744,shelby.hill1254@example.com,C,456268179714,Global Institute,Civil,Graduated,D,145 Brown Knolls,01716,South Davidhaven,Indiana,French Polynesia
5935,David,Ernest,Ramirez,Latasha,Class 2,A,5248615844,david.ramirez564@example.com,A,603146322614,National College,Mechanical,Graduated,B,271 Wilson Meadow,31970,Gordonmouth,Mississippi,Northern Mariana Islands
5936,Katelyn,Grant,Burnett,Patty,Class 2,H,0283657889,katelyn.burnett790@example.com,H,232774445344,Modern Academy,Physics,Graduated,C,6781 Wiley Village,17544,New Jennifer,Iowa,United States Minor Outlying Islands
5937,Audrey,Michael,Martinez,Debra,Class 6,C,0713036717,audrey.martinez6823@example.com,C,329641938333,Tech University,Civil,Graduated,D,61869 Gross Center,75470,Washingtonhaven,Massachusetts,Slovakia (Slovak Republic)
5938,Lydia,Joanne,Andrews,Megan,Class 4,G,4158557534,lydia.andrews3682@example.com,G,725468219022,Global Institute,Electrical,Graduated,E,471 Kim Ramp Apt. 650,17318,Aaronside,New Jersey,Afghanistan
5939,Jeanette,Charlotte,Cervantes,Elizabeth,Class 10,E,3389891864,jeanette.cervantes3231@example.com,E,134250966481,Modern Academy,Physics,Graduated,C,9387 Anderson Trail,07708,New Elizabeth,Oregon,Sao Tome and Principe
5940,Teresa,Jody,Ward,Kimberly,Class 8,C,6481671849,teresa.ward3909@example.com,C,146003026841,Global Institute,Computer Science,Inactive,B,1211 Zuniga Views,35675,East Nicole,Montana,Burundi
5941,Anthony,Holly,Carson,Amy,Class 3,E,1815058702,anthony.carson9269@example.com,E,996001508591,Tech University,Mathematics,Active,A,55104 Erik Ways Apt. 200,13525,New Ericfurt,Oklahoma,Dominica
5942,Nicholas,Theresa,Robinson,Leslie,Class 12,E,9996062024,nicholas.robinson8789@example.com,E,317022471056,Tech University,Electrical,Inactive,C,962 Mack Inlet,52652,Amandaville,Oklahoma,United Arab Emirates
5943,Raymond,Cory,Meadows,Allison,Class 12,H,4719945675,raymond.meadows2817@example.com,H,254455657087,Tech University,Physics,Graduated,E,85677 Haynes Springs,72490,Lisatown,Tennessee,Angola
5944,Douglas,Anne,Lopez,Laura,Class 8,C,7934577867,douglas.lopez8124@example.com,C,994647428473,City College,Mathematics,Active,A,5571 Brown Islands,71280,New Kristinefurt,Delaware,Saint Pierre and Miquelon
5945,Elizabeth,Candice,Jimenez,Stefanie,Class 4,F,9235107596,elizabeth.jimenez1743@example.com,F,896411529432,Modern Academy,Mechanical,Inactive,A,5404 Guzman Wells,94003,West Cristianmouth,Rhode Island,Saint Helena
5946,Ashley,Alyssa,Howell,Amber,Class 2,A,6509040080,ashley.howell6826@example.com,A,493661237058,Modern Academy,Physics,Inactive,C,6727 Rivera Vista,37171,Schwartzmouth,Kentucky,French Polynesia
